0,170,431,Head_s2.png,607,656
8,371,563,Head_s2.png,607,656
15,506,429,Head_s2.png,607,656
70,221,247,Head_s2.png,607,656
71,341,226,Head_s2.png,607,656
72,450,248,Head_s2.png,607,656
